"년월일","호기","총량","평균","최대","최소","최대(시간별)","최소(시간별)","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"2016-06-08","1","415","17","205","0","205","20","81","0","0","0","0","0","0","51","205","0","0","0","0","58","20","0","0","0","0","0","0","0","0","0"
"2016-06-08","2","246","10","122","0","122","6","62","0","0","0","0","0","0","16","122","0","0","0","0","40","6","0","0","0","0","0","0","0","0","0"
"2016-06-09","1","3618.00","151","731","0","731","2","0","0","0","0","317","517","397","534","220","179","721","731","0","0","0","0","2","0","0","0","0","0","0","0"
"2016-06-09","2","4042.00","168","741","0","741","181","0","0","0","0","355","490","469","728","407","181","671","741","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-06-10","1","6454.00","269","658","0","658","24","0","0","0","0","24","0","0","76","0","323","456","558","652","658","603","621","338","529","335","155","100","79","403","544"
"2016-06-10","2","4769.00","199","498","0","498","38","0","0","0","0","0","0","0","76","0","258","387","441","461","498","478","422","196","339","278","153","56","38","390","298"
"2016-06-11","1","27322.00","1138.00","2637.00","0","2637.00","26","626","844","356","198","147","26","0","0","133","175","262","678","1914.00","2418.00","2163.00","1699.00","1626.00","1983.00","2637.00","2405.00","2064.00","1814.00","1975.00","1179.00"
"2016-06-11","2","15187.00","633","1782.00","0","1782.00","51","366","491","175","128","109","51","0","0","165","213","230","542","1326.00","1782.00","1376.00","881","846","1031.00","1149.00","1081.00","915","778","863","689"
"2016-06-12","1","1289.00","54","290","0","290","2","290","290","232","3","0","0","0","70","2","0","0","149","100","21","14","0","62","0","0","0","0","0","0","56"
"2016-06-12","2","711","30","187","0","187","14","117","100","187","16","0","0","0","44","0","0","0","62","38","14","0","0","65","0","0","0","0","0","0","68"
"2016-06-13","1","34968.00","1457.00","3549.00","0","3549.00","27","691","1417.00","2489.00","2123.00","2213.00","3527.00","2016.00","2510.00","2128.00","2503.00","3549.00","3252.00","1676.00","707","377","1259.00","1559.00","669","109","108","59","0","0","27"
"2016-06-13","2","25792.00","1075.00","2485.00","0","2485.00","24","619","1212.00","1858.00","1711.00","1431.00","2337.00","1570.00","2226.00","1866.00","1704.00","2485.00","2147.00","1180.00","522","243","796","1042.00","498","109","140","72","0","0","24"
"2016-06-14","1","10968.00","457","5212.00","0","5212.00","5","0","5","0","0","0","0","0","0","483","168","45","949","998","632","0","71","0","85","42","238","1131.00","46","863","5212.00"
"2016-06-14","2","6873.00","286","3819.00","0","3819.00","25","0","0","0","0","0","0","0","0","258","26","36","384","492","335","0","60","0","103","27","149","754","25","405","3819.00"
"2016-06-15","1","139024.00","5793.00","10467.00","838","10467.00","838","6333.00","7740.00","4198.00","2460.00","3681.00","9156.00","10467.00","9048.00","7354.00","6946.00","6304.00","6603.00","9135.00","8931.00","8464.00","9041.00","7117.00","3270.00","3186.00","1567.00","2002.00","2723.00","838","2460.00"
"2016-06-15","2","95112.00","3963.00","7366.00","528","7366.00","528","4862.00","4915.00","3379.00","2173.00","3681.00","7332.00","6877.00","7366.00","5742.00","4426.00","4102.00","4029.00","5219.00","5565.00","5722.00","5234.00","3964.00","2032.00","2135.00","1037.00","1271.00","1793.00","528","1728.00"
"2016-06-16","1","101241.00","4218.00","11075.00","0","11075.00","323","3103.00","893","0","323","3154.00","3511.00","2583.00","5131.00","2208.00","2300.00","7997.00","6842.00","11075.00","8328.00","7295.00","6855.00","3688.00","5857.00","6063.00","3766.00","1889.00","1389.00","4735.00","2256.00"
"2016-06-16","2","79691.00","3320.00","7580.00","4","7580.00","4","2003.00","551","4","201","2680.00","3249.00","2128.00","4409.00","1980.00","1754.00","5946.00","5181.00","7580.00","6109.00","5789.00","5359.00","2862.00","3837.00","5050.00","3673.00","1775.00","1366.00","3965.00","2240.00"
"2016-06-17","1","22226.00","926","3620.00","0","3620.00","2","2257.00","2669.00","2216.00","2256.00","3620.00","1039.00","204","0","0","0","71","97","113","30","0","2","0","0","298","745","1574.00","1522.00","833","2680.00"
"2016-06-17","2","18703.00","779","3482.00","0","3482.00","26","2128.00","2046.00","1741.00","2109.00","3482.00","1116.00","126","0","0","0","71","38","46","26","0","0","0","0","203","504","1201.00","1133.00","506","2227.00"
"2016-06-18","1","57023.00","2376.00","4353.00","558","4353.00","558","4065.00","3780.00","4353.00","3034.00","3320.00","3978.00","2380.00","656","1755.00","2287.00","4251.00","3439.00","2225.00","1643.00","916","677","1026.00","986","1028.00","1293.00","558","1994.00","3564.00","3815.00"
"2016-06-18","2","37105.00","1546.00","3819.00","306","3819.00","306","3143.00","3063.00","3819.00","2662.00","2538.00","2717.00","1820.00","377","829","1240.00","2083.00","1869.00","1077.00","726","439","306","487","446","509","754","321","1360.00","1982.00","2538.00"
"2016-06-19","1","24060.00","1003.00","5774.00","0","5774.00","54","5774.00","2763.00","1757.00","2800.00","2501.00","136","0","550","0","54","456","58","0","0","0","0","0","0","0","0","576","2067.00","2161.00","2407.00"
"2016-06-19","2","17214.00","717","3502.00","0","3502.00","6","3502.00","1976.00","1233.00","1819.00","1738.00","150","0","321","0","28","261","42","0","0","6","0","0","0","0","0","441","1683.00","1889.00","2125.00"
"2016-06-20","1","48937.00","2039.00","6457.00","0","6457.00","28","418","0","1318.00","1227.00","4040.00","1380.00","0","0","0","0","653","1228.00","1247.00","204","6229.00","6457.00","3780.00","6097.00","6225.00","1237.00","4281.00","2477.00","411","28"
"2016-06-20","2","30564.00","1274.00","4215.00","0","4215.00","52","294","0","992","918","2700.00","1013.00","0","0","0","0","325","591","751","97","3819.00","4215.00","2175.00","3926.00","3711.00","678","2602.00","1440.00","265","52"
"2016-06-21","1","13471.00","561","2669.00","0","2669.00","10","391","906","2669.00","1426.00","2028.00","2180.00","1973.00","56","0","0","0","0","10","77","97","0","0","0","0","64","198","452","236","708"
"2016-06-21","2","11837.00","493","2705.00","0","2705.00","2","538","1002.00","2705.00","1348.00","1536.00","1740.00","1530.00","62","0","0","0","0","2","52","140","0","0","0","4","57","111","346","169","495"
"2016-06-22","1","32510.00","1355.00","7018.00","0","7018.00","4","53","4","135","305","1109.00","1376.00","199","23","49","108","12","202","635","6436.00","7018.00","6351.00","6268.00","2151.00","4","0","8","25","0","39"
"2016-06-22","2","20837.00","868","4418.00","0","4418.00","2","93","19","191","115","740","912","120","2","25","58","8","128","266","4006.00","4418.00","4210.00","3892.00","1580.00","0","0","0","50","0","4"
"2016-06-23","1","11686.00","487","1140.00","0","1140.00","4","231","161","4","0","33","138","170","436","820","672","831","735","527","226","32","266","338","691","553","902","681","1140.00","1130.00","969"
"2016-06-23","2","7658.00","319","875","0","875","8","124","34","8","0","8","60","147","339","455","342","563","408","422","236","8","110","106","358","389","670","472","838","875","686"
"2016-06-24","1","135623.00","5651.00","10891.00","555","10891.00","555","985","649","816","3057.00","8305.00","9350.00","10891.00","9852.00","7079.00","5787.00","4693.00","4652.00","3524.00","1267.00","555","2303.00","9164.00","9303.00","7531.00","6823.00","8188.00","9540.00","6012.00","5297.00"
"2016-06-24","2","101073.00","4211.00","7586.00","34","7586.00","34","498","284","408","2375.00","6607.00","7474.00","7268.00","6490.00","5811.00","4221.00","3108.00","2285.00","1579.00","405","34","2063.00","6537.00","7586.00","6294.00","5606.00","6918.00","7411.00","4994.00","4817.00"
"2016-06-25","1","50908.00","2121.00","8928.00","0","8928.00","50","3642.00","3555.00","3234.00","555","2168.00","8928.00","3213.00","2650.00","2072.00","5457.00","2546.00","434","50","210","0","773","1940.00","719","681","2000.00","1333.00","605","915","3228.00"
"2016-06-25","2","43083.00","1795.00","6853.00","0","6853.00","99","3505.00","3294.00","2614.00","527","2409.00","6853.00","2876.00","2512.00","2092.00","4267.00","2454.00","374","99","252","0","483","1302.00","413","508","1512.00","924","283","643","2887.00"
"2016-06-26","1","30051.00","1252.00","4603.00","0","4603.00","14","4570.00","4603.00","1986.00","2117.00","694","430","3289.00","1636.00","565","895","741","866","1420.00","1091.00","1463.00","1408.00","1258.00","593","14","0","382","30","0","0"
"2016-06-26","2","24406.00","1017.00","3819.00","0","3819.00","22","3819.00","3683.00","1799.00","1489.00","596","406","2720.00","1589.00","509","716","556","603","974","888","1110.00","1107.00","1036.00","367","22","0","379","38","0","0"
"2016-06-27","1","4080.00","170","1270.00","0","1270.00","2","0","0","0","0","0","0","0","0","2","365","217","437","1270.00","1126.00","262","0","22","0","0","0","66","15","127","171"
"2016-06-27","2","2489.00","104","841","0","841","1","0","0","0","0","0","0","0","0","0","168","107","270","841","680","170","0","13","0","0","0","25","1","60","154"
"2016-06-28","1","5619.00","234","1189.00","0","1189.00","4","92","7","0","0","26","129","152","5","29","174","37","9","0","4","321","367","744","435","14","248","451","518","668","1189.00"
"2016-06-28","2","4201.00","175","786","0","786","3","55","0","0","0","6","80","107","0","28","110","24","0","0","3","282","335","786","340","14","221","301","382","475","652"
"2016-06-29","1","1087.00","45","538","0","538","2","538","2","4","0","0","0","0","0","0","0","0","15","16","239","64","143","4","0","0","11","51","0","0","0"
"2016-06-29","2","982","41","346","0","346","21","346","0","0","0","0","0","0","0","0","0","0","39","29","268","84","195","0","0","0","0","21","0","0","0"
"2016-06-30","1","74198.00","3092.00","7742.00","0","7742.00","4","0","144","762","1553.00","3710.00","6272.00","6385.00","2094.00","4","0","0","445","1955.00","3577.00","3576.00","3862.00","3937.00","2272.00","2539.00","4499.00","5378.00","7253.00","7742.00","6239.00"
"2016-06-30","2","44432.00","1851.00","5163.00","0","5163.00","6","0","142","855","1295.00","2562.00","3599.00","4432.00","1440.00","6","0","0","102","422","976","1306.00","1690.00","1834.00","1210.00","1698.00","3014.00","3805.00","4963.00","5163.00","3918.00"
"2016-07-01","1","189623.00","7901.00","11129.00","2970.00","11129.00","2970.00","8521.00","7584.00","5230.00","5812.00","5506.00","2970.00","4064.00","7598.00","7822.00","9369.00","6912.00","8644.00","8255.00","9104.00","9960.00","8411.00","9231.00","9258.00","9391.00","8320.00","6719.00","9351.00","10462.00","11129.00"
"2016-07-01","2","128271.00","5345.00","7892.00","2154.00","7892.00","2154.00","5069.00","4451.00","3004.00","3502.00","2915.00","2167.00","2154.00","4267.00","4091.00","5945.00","3513.00","5336.00","5289.00","6577.00","6984.00","5668.00","7892.00","7774.00","7856.00","6438.00","5223.00","7544.00","6933.00","7679.00"
"2016-07-02","1","123987.00","5166.00","9936.00","0","9936.00","19","9936.00","8808.00","9812.00","9691.00","9370.00","6148.00","5732.00","4403.00","4528.00","5087.00","4674.00","7982.00","8342.00","8827.00","8799.00","6263.00","4889.00","440","19","0","0","237","0","0"
"2016-07-02","2","78641.00","3277.00","7933.00","0","7933.00","23","7933.00","5916.00","5816.00","5783.00","5449.00","3438.00","3343.00","2381.00","2439.00","3455.00","2567.00","5026.00","5281.00","6542.00","5595.00","3898.00","3301.00","189","23","0","0","266","0","0"
"2016-07-03","1","30322.00","1263.00","5620.00","0","5620.00","32","0","0","813","932","0","0","0","1110.00","75","32","0","68","1013.00","3510.00","4787.00","5620.00","2261.00","471","977","1913.00","1804.00","923","1310.00","2703.00"
"2016-07-03","2","20479.00","853","3685.00","0","3685.00","25","0","0","910","868","0","0","0","590","32","41","0","25","657","1832.00","3132.00","3685.00","1505.00","254","625","1176.00","1246.00","759","1045.00","2097.00"
"2016-07-04","1","142537.00","5939.00","8951.00","1971.00","8951.00","1971.00","3219.00","5094.00","6146.00","5493.00","7427.00","6648.00","8114.00","8951.00","6837.00","5323.00","3219.00","5593.00","5850.00","6030.00","5512.00","7751.00","5991.00","7141.00","6066.00","1971.00","4026.00","4349.00","7370.00","8416.00"
"2016-07-04","2","87795.00","3658.00","5468.00","1053.00","5468.00","1053.00","1896.00","3717.00","4203.00","3619.00","5323.00","4607.00","4715.00","5468.00","4686.00","3861.00","2333.00","3535.00","3478.00","3937.00","3304.00","4950.00","3755.00","4065.00","3728.00","1053.00","1753.00","2126.00","3318.00","4365.00"
"2016-07-05","1","164874.00","6870.00","10215.00","3721.00","10215.00","3721.00","6620.00","7494.00","7477.00","5002.00","5302.00","6245.00","5952.00","8468.00","5942.00","7031.00","6714.00","6660.00","7905.00","9638.00","8982.00","5848.00","5600.00","6482.00","8025.00","10215.00","8519.00","6124.00","4908.00","3721.00"
"2016-07-05","2","101121.00","4213.00","6955.00","2251.00","6955.00","2251.00","3778.00","4971.00","4464.00","3427.00","3663.00","3460.00","2592.00","3976.00","2813.00","3516.00","3378.00","4342.00","5060.00","5561.00","4986.00","4807.00","3501.00","3540.00","5532.00","6955.00","6438.00","4988.00","3122.00","2251.00"
"2016-07-06","1","64529.00","2689.00","5142.00","0","5142.00","513","3830.00","2849.00","2131.00","2509.00","1283.00","2020.00","3244.00","3365.00","3277.00","3502.00","3932.00","5142.00","4418.00","3612.00","4353.00","4529.00","2897.00","602","0","513","1530.00","2182.00","1550.00","1259.00"
"2016-07-06","2","42304.00","1763.00","2877.00","0","2877.00","276","2528.00","1725.00","1122.00","1850.00","994","1593.00","2124.00","2129.00","2587.00","2291.00","2461.00","2728.00","2608.00","2390.00","2411.00","2877.00","1743.00","399","0","276","1085.00","1924.00","1377.00","1082.00"
"2016-07-07","1","12222.00","509","1651.00","0","1651.00","4","923","871","268","20","0","282","389","19","238","431","444","647","1095.00","903","1226.00","1254.00","1651.00","1251.00","306","0","0","0","0","4"
"2016-07-07","2","9334.00","389","1249.00","0","1249.00","4","776","594","196","15","0","123","161","4","174","288","245","367","813","758","1249.00","1171.00","1188.00","982","216","0","0","0","0","14"
"2016-07-08","1","14310.00","596","1450.00","0","1450.00","31","235","925","606","516","255","0","247","1188.00","473","1132.00","1450.00","1424.00","1353.00","641","472","514","341","476","990","489","31","140","234","178"
"2016-07-08","2","9091.00","379","998","0","998","14","155","576","414","314","174","0","171","767","335","697","989","998","895","459","271","315","179","228","540","308","14","66","124","102"
"2016-07-09","1","4901.00","204","942","0","942","4","96","222","85","866","942","702","279","4","60","60","185","314","456","325","282","23","0","0","0","0","0","0","0","0"
"2016-07-09","2","2724.00","114","501","0","501","2","38","38","24","400","501","395","208","11","69","50","102","156","326","206","198","2","0","0","0","0","0","0","0","0"
"2016-07-10","1","3331.00","139","1220.00","0","1220.00","10","0","0","0","0","0","0","0","0","0","10","0","232","1220.00","859","972","0","0","0","38","0","0","0","0","0"
"2016-07-10","2","2938.00","122","1100.00","0","1100.00","29","0","0","0","0","0","0","0","0","0","29","0","178","1100.00","748","840","0","0","0","43","0","0","0","0","0"
"2016-07-11","1","7760.00","323","1231.00","0","1231.00","8","706","239","153","334","499","581","105","358","8","0","0","0","0","416","757","1231.00","892","242","12","0","35","89","643","460"
"2016-07-11","2","4463.00","186","731","0","731","4","632","210","38","166","273","282","42","190","4","0","0","0","0","205","369","731","381","82","11","0","71","70","309","397"
"2016-07-12","1","39719.00","1655.00","7686.00","0","7686.00","76","101","274","3085.00","4335.00","4045.00","2741.00","4286.00","1022.00","990","1609.00","655","114","0","0","149","76","5818.00","7686.00","2733.00","0","0","0","0","0"
